seller_id,total_orders,avg_delivery,late_rate,avg_review,avg_price,high_late_rate,low_review_score,slow_delivery,is_flagged
05f51e13da97139648b8125c31e5f51b,60,11.85,0.15,4.25,218.33849999999998,0,0,0,0
05ff92fedb5be47920fea08e501238b9,60,11.783333333333333,0.05,4.283333333333333,353.933,0,0,0,0
062ce95fa2ad4dfaedfc79260130565f,59,12.745762711864407,0.03389830508474576,4.016949152542373,126.76440677966103,0,0,0,0
06579cb253ecd5a3a12a9e6eb6bf8f47,70,10.485714285714286,0.15714285714285714,3.842857142857143,65.53428571428572,0,0,0,0
066a6914e1ebf3ea95a216c73a986b91,72,12.23611111111111,0.041666666666666664,3.9722222222222223,124.39416666666665,0,0,0,0
0691148aee60ca47977c187804f935ae,53,11.90566037735849,0.03773584905660377,3.981132075471698,110.72660377358491,0,0,0,0
06a2c3af7b3aee5d69171b0e14f0ee87,402,17.22636815920398,0.236318407960199,4.039800995024875,89.79597014925372,1,0,0,1
06bb3a2fe5e7b7a845b13e8fb91bd944,18,8.333333333333334,0.0,4.611111111111111,85.3438888888889,0,0,0,0
06df0c10d34e459d9672bc77388742eb,30,9.2,0.1,4.366666666666666,302.3333333333333,0,0,0,0
06e5eefc71ec47ae763c5c6f8db7064f,93,10.53763440860215,0.021505376344086023,3.978494623655914,232.7813978494624,0,0,0,0
070d165398b553f3b4b851c216b8a358,38,10.631578947368421,0.13157894736842105,3.5789473684210527,87.715,0,0,0,0
0725b8c0f3f906e58f70cbe76b7c748c,36,11.222222222222221,0.19444444444444445,3.5277777777777777,60.68722222222222,0,0,0,0
0747d5bb69f0586cc869d8af4c50f93e,13,13.846153846153847,0.07692307692307693,3.8461538461538463,25.25,0,0,0,0
0791d9fc1e30678ecf03d3e55fa108d3,11,5.7272727272727275,0.0,2.727272727272727,76.54545454545455,0,1,0,1
079d295dcbf06ee8bb1b65ba964eb2b6,10,6.3,0.0,4.8,34.93,0,0,0,0
07bf9669d84d1f11be443a9dd938f698,24,8.291666666666666,0.0,3.25,74.0,0,0,0,0
080102cd0a76b09e0dcf55fcacc60e05,128,9.296875,0.0390625,4.53125,43.97578125,0,0,0,0
080199a181c46c657dc5aa235411be3b,83,7.536585365853658,0.024096385542168676,4.614457831325301,174.74939759036147,0,0,0,0
08084d990eb3f53af056ccbc1730c8a7,12,8.0,0.0,4.5,31.041666666666668,0,0,0,0
082e0bf4cb865a6533b1e8e498cc0255,23,12.73913043478261,0.13043478260869565,3.3043478260869565,90.14347826086957,0,0,0,0
08633c14ef2db992c11f840f04fad4cd,97,9.587628865979381,0.061855670103092786,4.237113402061856,78.80721649484536,0,0,0,0
0885aaf116795758dfeb5f1032487bcd,29,5.241379310344827,0.034482758620689655,4.241379310344827,88.72758620689655,0,0,0,0
0887a9f087bcd5d9f6642b52f897fc6c,12,13.583333333333334,0.08333333333333333,4.416666666666667,136.83333333333334,0,0,0,0
08d0949a9a17c027262db1f3c450c26c,12,13.75,0.0,3.75,27.074166666666667,0,0,0,0
08d2d642cf72b622b14dde1d2f5eb2f5,20,14.45,0.15,4.45,46.456,0,0,0,0
093805f8f2aeb63881444571e1f48f30,27,7.7407407407407405,0.037037037037037035,3.814814814814815,45.029259259259256,0,0,0,0
094ced053e257ae8cae57205592d6712,19,11.789473684210526,0.0,4.052631578947368,79.9578947368421,0,0,0,0
099095b050cfe8eb1ddff5317587e96e,19,9.894736842105264,0.15789473684210525,3.0526315789473686,262.8336842105263,0,0,0,0
09f952a5f58d2285b0372551ae8f9b01,56,12.232142857142858,0.05357142857142857,3.875,211.09821428571428,0,0,0,0
0a85ebe4e328db81ac9109781205e2f7,12,4.75,0.08333333333333333,4.583333333333333,55.65833333333333,0,0,0,0
0aa2205ca24f113f4658a5c536667426,11,6.454545454545454,0.0,2.8181818181818183,74.14727272727272,0,1,0,1
0ac4201fda2c68ebc0e47cb9423cf3c9,14,12.071428571428571,0.07142857142857142,4.285714285714286,119.77714285714286,0,0,0,0
0adac9fbd9a2b63cccaac4f8756c1ca8,134,12.164179104477611,0.05223880597014925,4.007462686567164,116.2529104477612,0,0,0,0
0afccdb8a34ee5c79f7c06faf2b4d56e,24,12.958333333333334,0.08333333333333333,4.125,49.4,0,0,0,0
0b18d63d0cd1d723567903fd34a07df2,14,6.571428571428571,0.0,4.785714285714286,119.86714285714285,0,0,0,0
0b35c634521043bf4b47e21547b99ab5,77,15.532467532467532,0.11688311688311688,3.5454545454545454,171.89155844155843,0,0,0,0
0b36063d5818f81ccb94b54adfaebbf5,15,14.0,0.0,5.0,51.0,0,0,0,0
0b90b6df587eb83608a64ea8b390cf07,209,13.952153110047847,0.03349282296650718,4.023923444976076,133.30028708133972,0,0,0,0
0bae85eb84b9fb3bd773911e89288d54,145,9.786206896551723,0.006896551724137931,4.227586206896552,51.265931034482755,0,0,0,0
